Wavelength_nm,LED365,LED385wide,LED430,LED480,LED535,LED568wide,LED600,LED635,LED680,LED700,LED740,LED765,QE
364.5,0.3479682664282118,0.1117411787221131,0.00039486041288076714,0.0026761846627025784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158839657
364.6,0.3481985787579705,0.11318002974345018,0.0004765146536576097,0.0026765403564504423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158828345
364.7,0.34827060358671463,0.1146217439963887,0.0005612268727002332,0.0026767894129604173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588171
364.8,0.3489251635180655,0.11606619623673292,0.0006489897722969784,0.0026769330967628085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158805921
364.9,0.35205476787796663,0.11751326270652289,0.0007397960714233134,0.0026769732086213923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158794809
365.0,0.3544837146856347,0.11896281863220627,0.000833639289561775,0.002676911028576107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158783764
365.1,0.3562447500990259,0.12041473962737138,0.0009305121617539479,0.002676747836054108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158772786
365.2,0.3573706065953954,0.12186890023397287,0.001030407823009976,0.0026764856475816126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158761874
365.3,0.35789401089940465,0.12332517689678572,0.0011333194294610178,0.0026761255065777412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158751029
365.4,0.3578476766960451,0.12478344500634789,0.0012392401413993152,0.0026756689420509255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158740251
365.5,0.3572643080449211,0.12624357999294034,0.00134816273169833,0.002675117482351407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15872954
365.6,0.35617659588143086,0.12770545721176976,0.0014600803702730458,0.0026744726383272346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158718895
365.7,0.35461722595010015,0.12916895295692127,0.001574986253317358,0.0026737359538887913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158708317
365.8,0.35261886960948247,0.13063394195138522,0.001692873567854366,0.0026729086871887676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158697805
365.9,0.3502141947788765,0.13210030176105206,0.00181373554142306,0.0026719926491534755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158687361
366.0,0.3474358515558132,0.13356790635108018,0.0019375649714334922,0.002670988828484981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158676983
366.1,0.3443164864974538,0.13503663254700354,0.0020643554906592185,0.0026698990180327024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158666672
366.2,0.3408887324301687,0.13650635552674495,0.0021940995266086527,0.0026687247249480256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158656427
366.3,0.33718521799696033,0.13797695151576667,0.002326791128527046,0.0026674672380911464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158646249
366.4,0.3332385602172787,0.13944829696776392,0.0024624227561085153,0.0026661280802743183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158636138
366.5,0.32908136681426625,0.14092026733582633,0.002600988067997812,0.002664708773713905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158626094
366.6,0.32466645726104865,0.1423927382441226,0.0027424799214976507,0.0026632108232464637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158616116
366.7,0.320092218408813,0.14386558643695208,0.002886891612322986,0.0026616355154486884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158606205
366.8,0.31547896187247026,0.14533868815730902,0.0030342164296999923,0.0026599846220951907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158596361
366.9,0.31084249096021765,0.14681191899067847,0.003184447275415885,0.002658259411839601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158586584
367.0,0.3061986023831877,0.14828515465386352,0.003337577832131129,0.0026564611360811183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158576873
367.1,0.3015630935641355,0.14974315858034726,0.0034936014350882365,0.002654591581673619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158567229
